"[""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", ""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", 'PROPN', 'NNP']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['Autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic', 'autistic', 'ADJ', 'JJ']"
"['autistic-', 'autistic-', 'ADV', 'RB']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['autistic', 'autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['Autistic', 'Autistic', 'PROPN', 'NNP']"
"['autisticAbstractsfromthe50thEuropeanSocietyofHumanGeneticsConference', 'autisticabstractsfromthe50theuropeansocietyofhumangeneticsconference', 'NOUN', 'NN']"
"['autisticbehavior', 'autisticbehavior', 'PROPN', 'NNP']"
"['autisticbehaviors', 'autisticbehavior', 'NOUN', 'NNS']"
"['autisticfeatures(6/10),and', 'autisticfeatures(6/10),and', 'NOUN', 'NN']"
"['autisticfeatures', 'autisticfeature', 'NOUN', 'NNS']"
"['autisticfeatures', 'autisticfeature', 'NOUN', 'NNS']"
"['autisticfeaturesandneuropsychiatricor', 'autisticfeaturesandneuropsychiatricor', 'PROPN', 'NNP']"
"['Autistico', 'Autistico', 'PROPN', 'NNP']"
"['autisticpatientsisapproximately6%.MLPAisarapidand', 'autisticpatientsisapproximately6%.mlpaisarapidand', 'CCONJ', 'CC']"
"['autisticpatientsisapproximately6%.MLPAisarapidand', 'autisticpatientsisapproximately6%.mlpaisarapidand', 'CCONJ', 'CC']"
"['autistics', 'autistic', 'NOUN', 'NNS']"
"['autistics', 'autistic', 'NOUN', 'NNS']"
"['autistics', 'autistic', 'NOUN', 'NNS']"
"['autistics', 'autistic', 'NOUN', 'NNS']"
"['autisticspectrumdisorderandmildMR', 'autisticspectrumdisorderandmildmr', 'NOUN', 'NN']"
"['autistictraits', 'autistictrait', 'NOUN', 'NNS']"
"['autistictraitswithhandstereotypies', 'autistictraitswithhandstereotypie', 'NOUN', 'NNS']"
"['autistictraitswithhandstereotypies', 'autistictraitswithhandstereotypie', 'NOUN', 'NNS']"
"['AVSD+ASD', 'AVSD+ASD', 'VERB', 'VBN']"
"['-B1MicrodeletionSyndromeswasdoneforSotossyndrome', '-B1MicrodeletionSyndromeswasdoneforSotossyndrome', 'PROPN', 'NNP']"
"['behavioralissuesandautism', 'behavioralissuesandautism', 'PROPN', 'NNP']"
"['bona-ﬁdeautism', 'bona-ﬁdeautism', 'NOUN', 'NN']"
"['bona-ﬁdeautism', 'bona-ﬁdeautism', 'NOUN', 'NN']"
"['bona-ﬁdeautism', 'bona-ﬁdeautism', 'NOUN', 'NN']"
"['burdenedbymutationsingenesassociatedwithASD', 'burdenedbymutationsingenesassociatedwithASD', 'PUNCT', ':']"
"['butwasdetectedintheExACbrowserwith', 'butwasdetectedintheExACbrowserwith', 'PROPN', 'NNP']"
"['CACNA1HinASDsusceptibility', 'CACNA1HinASDsusceptibility', 'PROPN', 'NNP']"
"['CNVsassociatedwithautismspectrumdisorderinacohort', 'cnvsassociatedwithautismspectrumdisorderinacohort', 'NOUN', 'NN']"
"['cohortforPTENprevalencestudyinpatientswithASDand', 'cohortforptenprevalencestudyinpatientswithasdand', 'CCONJ', 'CC']"
"['cohortforPTENprevalencestudyinpatientswithASDand', 'cohortforptenprevalencestudyinpatientswithasdand', 'CCONJ', 'CC']"
"['cohortof100ASDpatients', 'cohortof100ASDpatients', 'PROPN', 'NNP']"
"['cohortof100ASDpatients', 'cohortof100ASDpatients', 'PROPN', 'NNP']"
"['cohortof100ASDpatients', 'cohortof100ASDpatients', 'PROPN', 'NNP']"
"['comorbiditieswithASD', 'comorbiditieswithasd', 'SPACE', '_SP']"
"['comorbiditieswithASD', 'comorbiditieswithasd', 'SPACE', '_SP']"
"['comorbiditieswithASD', 'comorbiditieswithasd', 'SPACE', '_SP']"
"['complexASD', 'complexasd', 'X', 'XX']"
"['contains74IDandASDrelatedgenes', 'contains74IDandASDrelatedgenes', 'PROPN', 'NNP']"
"['contributingtotheonsetofidiopathicAutismSpectrum', 'contributingtotheonsetofidiopathicautismspectrum', 'NOUN', 'NN']"
"['contributingtotheonsetofidiopathicAutismSpectrum', 'contributingtotheonsetofidiopathicautismspectrum', 'NOUN', 'NN']"
"['contributingtotheonsetofidiopathicAutismSpectrum', 'contributingtotheonsetofidiopathicautismspectrum', 'NOUN', 'NN']"
"['dateforASDs', 'dateforasds', 'NOUN', 'NN']"
"['DD)/mentalretardation(MR)and10%ofautismspectrum', 'dd)/mentalretardation(mr)and10%ofautismspectrum', 'NOUN', 'NN']"
"['DD)/mentalretardation(MR)and10%ofautismspectrum', 'dd)/mentalretardation(mr)and10%ofautismspectrum', 'NOUN', 'NN']"
"['DD)/mentalretardation(MR)and10%ofautismspectrum', 'dd)/mentalretardation(mr)and10%ofautismspectrum', 'NOUN', 'NN']"
"['deafnesswasdetectedat3yearsbecauseofspeechdelay', 'deafnesswasdetectedat3yearsbecauseofspeechdelay', 'SPACE', '_SP']"
"['defect(ASD)andhypoplasticleftheartsyndrome,(HLHS', 'defect(ASD)andhypoplasticleftheartsyndrome,(HLHS', 'PROPN', 'NNP']"
"['DespitethecleargeneticcomponentofASDandAS', 'DespitethecleargeneticcomponentofASDandAS', 'PROPN', 'NNP']"
"['detectionratehasdramaticallyincreasedespeciallyincases', 'detectionratehasdramaticallyincreasedespeciallyincase', 'NOUN', 'NNS']"
"['developingASDinoffspring', 'developingasdinoffspring', 'NOUN', 'NN']"
"['developingASDinoffspring', 'developingasdinoffspring', 'NOUN', 'NN']"
"['developingASDinoffspring', 'developingasdinoffspring', 'NOUN', 'NN']"
"['developmentaldelayandautismspectrumdisorders', 'developmentaldelayandautismspectrumdisorder', 'NOUN', 'NNS']"
"['diagnosedwithautismspectrumdisorder(ASD;n=8,400', 'diagnosedwithautismspectrumdisorder(asd;n=8,400', 'NOUN', 'NN']"
"['diagnosedwithautismspectrumdisorder(ASD;n=8,400', 'diagnosedwithautismspectrumdisorder(asd;n=8,400', 'NOUN', 'NN']"
"['Diagnosisreferredtoourcenterwithautism', 'Diagnosisreferredtoourcenterwithautism', 'PROPN', 'NNP']"
"['disabilityandautism', 'disabilityandautism', 'ADJ', 'JJ']"
"['discoveredthatpatientslivingwithanatrialseptaldefect(ASD)have', 'discoveredthatpatientslivingwithanatrialseptaldefect(ASD)have', 'PROPN', 'NNP']"
"['disorder(ASD', 'disorder(ASD', 'PROPN', 'NNP']"
"['disorder(ASD', 'disorder(ASD', 'PROPN', 'NNP']"
"['disorder(ASD', 'disorder(ASD', 'PROPN', 'NNP']"
"['disorder(ASD', 'disorder(asd', 'SPACE', '_SP']"
"['disorder(ASD', 'disorder(asd', 'SPACE', '_SP']"
"['disorderautismgenesetthatisassociatedwithautismandat', 'disorderautismgenesetthatisassociatedwithautismandat', 'PROPN', 'NNP']"
"['disorders(ASD),andmultiplecongenitalanomalies(MCA', 'disorders(ASD),andmultiplecongenitalanomalies(MCA', 'PROPN', 'NNP']"
"['disorders(ASD),andmultiplecongenitalanomalies(MCA', 'disorders(ASD),andmultiplecongenitalanomalies(MCA', 'PROPN', 'NNP']"
"['duplicationsin198patientswithautismspectrumdisorders', 'duplicationsin198patientswithautismspectrumdisorder', 'NOUN', 'NNS']"
"['duplicationsin198patientswithautismspectrumdisorders', 'duplicationsin198patientswithautismspectrumdisorder', 'NOUN', 'NNS']"
"['enrichmentinASD', 'enrichmentinASD', 'PROPN', 'NNP']"
"['enzymesinAutismSpectrumDisorderP02', 'enzymesinautismspectrumdisorderp02', 'X', 'XX']"
"['epilepsyandautismspectrumdisorder', 'epilepsyandautismspectrumdisorder', 'NOUN', 'NN']"
"['epilepsyandautismspectrumdisorder', 'epilepsyandautismspectrumdisorder', 'NOUN', 'NN']"
"['estimatedtoaccountfor50to80%ofthefamilialASDrisk', 'estimatedtoaccountfor50to80%ofthefamilialasdrisk', 'SPACE', '_SP']"
"['estimatedtoaccountfor50to80%ofthefamilialASDrisk', 'estimatedtoaccountfor50to80%ofthefamilialasdrisk', 'SPACE', '_SP']"
"['exhibitsautisticbehavior', 'exhibitsautisticbehavior', 'NOUN', 'NN']"
"['exhibitsautisticbehavior', 'exhibitsautisticbehavior', 'NOUN', 'NN']"
"['factorsarestronglyimplicatedinASD', 'factorsarestronglyimplicatedinasd', 'X', 'XX']"
"['factorsarestronglyimplicatedinASD', 'factorsarestronglyimplicatedinasd', 'X', 'XX']"
"['factorsarestronglyimplicatedinASD', 'factorsarestronglyimplicatedinasd', 'X', 'XX']"
"['FASD', 'fasd', 'ADJ', 'JJ']"
"['FASD', 'fasd', 'ADJ', 'JJ']"
"['FASD', 'fasd', 'ADJ', 'JJ']"
"['FASD', 'fasd', 'ADJ', 'JJ']"
"['FASD', 'fasd', 'ADJ', 'JJ']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['FASD', 'FASD', 'PROPN', 'NNP']"
"['fatherandchildwithautism', 'fatherandchildwithautism', 'NOUN', 'NN']"
"['fatherandchildwithautism', 'fatherandchildwithautism', 'NOUN', 'NN']"
"['fatherandchildwithautism', 'fatherandchildwithautism', 'NOUN', 'NN']"
"['forautismwas40%asopposedto41%whenriskwas10', 'forautismwas40%asopposedto41%whenriskwas10', 'NOUN', 'NN']"
"['geneticformsofintellectualdisabilityandautismspectrum', 'geneticformsofintellectualdisabilityandautismspectrum', 'ADJ', 'JJ']"
"['Gln639Ter).Inautistic', 'Gln639Ter).Inautistic', 'PROPN', 'NNP']"
"['graphy.13qdeletionwasdetectedinthechromosomeanalysis', 'graphy.13qdeletionwasdetectedinthechromosomeanalysis', 'X', 'ADD']"
"['HaplogroupHinprobandsresultedprotectiveforASD', 'haplogrouphinprobandsresultedprotectiveforasd', 'SPACE', '_SP']"
"['HaplogroupHinprobandsresultedprotectiveforASD', 'haplogrouphinprobandsresultedprotectiveforasd', 'SPACE', '_SP']"
"['HaplogroupHinprobandsresultedprotectiveforASD', 'haplogrouphinprobandsresultedprotectiveforasd', 'SPACE', '_SP']"
"['hasahighdiagnosticrateinASD.Notably', 'hasahighdiagnosticrateinasd.notably', 'ADV', 'RB']"
"['Hewasdiagnosedwithepilepsyattheage', 'Hewasdiagnosedwithepilepsyattheage', 'PROPN', 'NNP']"
"['Hisepilepsywasdifﬁculttocontrol', 'hisepilepsywasdifﬁculttocontrol', 'NOUN', 'NN']"
"['HP:0200134),ASD(HP:0000729,HP:0000717),Rett', 'hp:0200134),asd(hp:0000729,hp:0000717),rett', 'NOUN', 'NN']"
"['HPinacohortofItalianpatientswithautism(n=406)and', 'hpinacohortofitalianpatientswithautism(n=406)and', 'NOUN', 'NN']"
"['inchildrenwithASDandmacrocephaly', 'inchildrenwithASDandmacrocephaly', 'PROPN', 'NNP']"
"['inchildrenwithASDandmacrocephaly', 'inchildrenwithASDandmacrocephaly', 'PROPN', 'NNP']"
"['inchildrenwithASDoccupiesoneoftheleadingplacesand', 'inchildrenwithasdoccupiesoneoftheleadingplacesand', 'CCONJ', 'CC']"
"['inchildrenwithASDoccupiesoneoftheleadingplacesand', 'inchildrenwithasdoccupiesoneoftheleadingplacesand', 'CCONJ', 'CC']"
"['includingASD.ThedetectedCNVslikelyinterferewiththe', 'includingASD.ThedetectedCNVslikelyinterferewiththe', 'VERB', 'VBZ']"
"['includingASD.ThedetectedCNVslikelyinterferewiththe', 'includingASD.ThedetectedCNVslikelyinterferewiththe', 'VERB', 'VBZ']"
"['includingASD.ThedetectedCNVslikelyinterferewiththe', 'includingASD.ThedetectedCNVslikelyinterferewiththe', 'VERB', 'VBZ']"
"['includingautism', 'includingautism', 'NOUN', 'NN']"
"['includingautism', 'includingautism', 'NOUN', 'NN']"
"['individuals(0.17%ofpatientswithintellectualdisabilityandautism', 'individuals(0.17%ofpatientswithintellectualdisabilityandautism', 'PROPN', 'NNP']"
"['infantileautism', 'infantileautism', 'NOUN', 'NN']"
"['inﬂuencestheASDpathogenesis', 'inﬂuencestheASDpathogenesis', 'PROPN', 'NNP']"
"['inﬂuencingASDseverityclassiﬁedbythecalibratedseverityscoreof', 'inﬂuencingasdseverityclassiﬁedbythecalibratedseverityscoreof', 'NOUN', 'NN']"
"['inﬂuencingASDseverityclassiﬁedbythecalibratedseverityscoreof', 'inﬂuencingasdseverityclassiﬁedbythecalibratedseverityscoreof', 'NOUN', 'NN']"
"['inﬂuencingASDseverityclassiﬁedbythecalibratedseverityscoreof', 'inﬂuencingasdseverityclassiﬁedbythecalibratedseverityscoreof', 'NOUN', 'NN']"
"['intellectualdisabilityandautism', 'intellectualdisabilityandautism', 'NOUN', 'NN']"
"['inwereallrevealedforthe6casesasder(9)t(9;22),der(16)t', 'inwereallrevealedforthe6casesasder(9)t(9;22),der(16)t', 'VERB', 'VBP']"
"['largesebaceousnaevusofscalpandautism', 'largesebaceousnaevusofscalpandautism', 'NOUN', 'NN']"
"['likeautismandepilepsy', 'likeautismandepilepsy', 'PROPN', 'NNP']"
"['likelyassociationwithASDhasbeenpreviouslyreportedin', 'likelyassociationwithASDhasbeenpreviouslyreportedin', 'PROPN', 'NNP']"
"['likelyassociationwithASDhasbeenpreviouslyreportedin', 'likelyassociationwithASDhasbeenpreviouslyreportedin', 'PROPN', 'NNP']"
"['likelyassociationwithASDhasbeenpreviouslyreportedin', 'likelyassociationwithASDhasbeenpreviouslyreportedin', 'PROPN', 'NNP']"
"['likepatientspresentedpathogenicvariantsinASD-', 'likepatientspresentedpathogenicvariantsinasd-', 'ADJ', 'JJ']"
"['LoFvarianthadincreasedriskofautism', 'LoFvarianthadincreasedriskofautism', 'PROPN', 'NNP']"
"['MASD', 'MASD', 'PROPN', 'NNP']"
"['MASD', 'MASD', 'PROPN', 'NNP']"
"['MASD', 'MASD', 'PROPN', 'NNP']"
"['MASD', 'MASD', 'PROPN', 'NNP']"
"['mechanismstoacohortof30ASDtriofamilies', 'mechanismstoacohortof30asdtriofamilie', 'NOUN', 'NNS']"
"['mechanismstoacohortof30ASDtriofamilies', 'mechanismstoacohortof30ASDtriofamilies', 'PROPN', 'NNPS']"
"['moderate15,mild9),ASD(20),epilepsy(19),ADHD(16', 'moderate15,mild9),asd(20),epilepsy(19),adhd(16', 'NOUN', 'NN']"
"['moderate15,mild9),ASD(20),epilepsy(19),ADHD(16', 'moderate15,mild9),asd(20),epilepsy(19),adhd(16', 'NOUN', 'NN']"
"['moderate15,mild9),ASD(20),epilepsy(19),ADHD(16', 'moderate15,mild9),asd(20),epilepsy(19),adhd(16', 'NOUN', 'NN']"
"['morbidwithautismand', 'morbidwithautismand', 'NOUN', 'NN']"
"['morerelevanttoASD', 'morerelevanttoASD', 'PUNCT', ',']"
"['morerelevanttoASD', 'morerelevanttoASD', 'PUNCT', ',']"
"['morerelevanttoASD', 'morerelevanttoASD', 'PUNCT', ',']"
"['Motherwasdetectedas46,XX', 'Motherwasdetectedas46,XX', 'PROPN', 'NNP']"
"['Mutationappeareddenovoinfatherandwasdetected', 'mutationappeareddenovoinfatherandwasdetected', 'NOUN', 'NN']"
"['N=5,364),autism', 'N=5,364),autism', 'PROPN', 'NNP']"
"['N=5,364),autism', 'N=5,364),autism', 'PROPN', 'NNP']"
"['NegevHUBautismdatabase', 'negevhubautismdatabase', 'NOUN', 'NN']"
"['NegevHUBautismdatabase', 'negevhubautismdatabase', 'NOUN', 'NN']"
"['NegevHUBautismdatabase', 'negevhubautismdatabase', 'NOUN', 'NN']"
"['nonautistic', 'nonautistic', 'ADJ', 'JJ']"
"['nonautistic', 'nonautistic', 'ADJ', 'JJ']"
"['occurrenceofautisticfeatures', 'occurrenceofautisticfeatures', 'NOUN', 'NN']"
"['ofaCGHinelucidatingtheetiologyofASDs', 'ofacghinelucidatingtheetiologyofasds', 'NUM', 'CD']"
"['ofautism', 'ofautism', 'NOUN', 'NN']"
"['ofautistic', 'ofautistic', 'ADJ', 'JJ']"
"['ofautistic', 'ofautistic', 'ADJ', 'JJ']"
"['oldpatientdiagnosedwithASD', 'oldpatientdiagnosedwithasd', 'NUM', 'CD']"
"['oldpatientdiagnosedwithASD', 'oldpatientdiagnosedwithasd', 'NUM', 'CD']"
"['onefemalewithsevereMICPCHandonemalewithautism', 'onefemalewithseveremicpchandonemalewithautism', 'NOUN', 'NN']"
"['onefemalewithsevereMICPCHandonemalewithautism', 'onefemalewithseveremicpchandonemalewithautism', 'NOUN', 'NN']"
"['onefemalewithsevereMICPCHandonemalewithautism', 'onefemalewithseveremicpchandonemalewithautism', 'NOUN', 'NN']"
"['onsetoccurredin18%,executivedysfunctionandASDin', 'onsetoccurredin18%,executivedysfunctionandasdin', 'NOUN', 'NN']"
"['onvariousfactorssuchasdiseaseonsetage', 'onvariousfactorssuchasdiseaseonsetage', 'NOUN', 'NN']"
"['orautism', 'orautism', 'NOUN', 'NN']"
"['orautism', 'orautism', 'NOUN', 'NN']"
"['orautism', 'orautism', 'PROPN', 'NNP']"
"['Overall,82childrenwithASD(78%males', 'overall,82childrenwithasd(78%males', 'X', 'ADD']"
"['pathwaylinkASDand', 'pathwaylinkASDand', 'PROPN', 'NNP']"
"['pathwaylinkASDand', 'pathwaylinkASDand', 'PROPN', 'NNP']"
"['patients(6.7%)arecommonpathogenicanomaliesinASD', 'patients(6.7%)arecommonpathogenicanomaliesinASD', 'PROPN', 'NNP']"
"['patients(6.7%)arecommonpathogenicanomaliesinASD', 'patients(6.7%)arecommonpathogenicanomaliesinASD', 'PROPN', 'NNP']"
"['patientsindicatedtheimportanceofCNVsinASDetiology', 'patientsindicatedtheimportanceofcnvsinasdetiology', 'NUM', 'CD']"
"['patientsindicatedtheimportanceofCNVsinASDetiology', 'patientsindicatedtheimportanceofcnvsinasdetiology', 'NUM', 'CD']"
"['patientwithautismspectrumdisorder', 'patientwithautismspectrumdisorder', 'NOUN', 'NN']"
"['patientwithautismspectrumdisorder', 'patientwithautismspectrumdisorder', 'NOUN', 'NN']"
"['PDAASD', 'PDAASD', 'PROPN', 'NNP']"
"['peoplewithautismspectrumdisorders(ASD)and', 'peoplewithautismspectrumdisorders(ASD)and', 'PROPN', 'NNP']"
"['peoplewithautismspectrumdisorders(ASD)and', 'peoplewithautismspectrumdisorders(ASD)and', 'PROPN', 'NNP']"
"['presentingwithASD.Array', 'presentingwithASD.Array', 'PROPN', 'NNP']"
"['presentingwithASD.Array', 'presentingwithASD.Array', 'PROPN', 'NNP']"
"['presentingwithASD.Array', 'presentingwithASD.Array', 'PROPN', 'NNP']"
"['probandswithASD(n=2926)andtheirunaffectedsiblings', 'probandswithasd(n=2926)andtheirunaffectedsibling', 'NOUN', 'NNS']"
